IdHaulStage,CycleStage,Date,Time,TimeZone,IdHaul,Weight,IdHaulGroup,ProductName,TruckAssetNumber,TruckMakeName,TruckModelName,LoaderAssetNumber,LoaderMakeName,LoaderModelName,LoaderStatus,LocationSource,LocationDump,LocationLoad,Comments,NameFirst,NameLast,Shift
2,9,2025-04-24,21:21:00,MST,5926,107.81975099861168,2,Waste Rock,463,Komatsu,T282E,96,Komatsu,6810,Maintenance,Pit 2,Pit 1,Waste Pile A,,Sarah,Davis,Evening
5,5,2025-06-26,16:44:00,MST,7523,189.853598795568,3,D&E,565,Komatsu,T282E,55,Komatsu,6810,Operating,Waste Pile A,Pit 2,Pit 2,,Maria,Williams,Afternoon
2,6,2025-04-29,00:41:00,MST,1412,52.00965271767456,2,Copper Ore,238,CAT,6810,39,Liebherr,777D,Operating,Waste Pile B,Pit 2,Waste Pile B,,Jessica,Taylor,Night
1,7,2025-03-04,15:24:00,MST,6595,76.71558674500581,3,Waste Rock,579,CAT,6810,59,Liebherr,T282E,Idle,Pit 2,Waste Pile A,Waste Pile B,,Sarah,Davis,Afternoon
2,1,2025-03-19,09:55:00,MST,8054,199.339352377114,3,Copper Ore,108,Liebherr,777D,68,Komatsu,6810,Operating,Waste Pile A,Waste Pile A,Pit 2,,Maria,Williams,Morning
3,3,2025-05-30,03:46:00,MST,8731,115.61532730281077,2,D&E,212,CAT,777D,64,CAT,6810,Operating,Pit 1,Waste Pile B,Waste Pile A,,Jessica,Taylor,Night
5,3,2025-05-21,21:36:00,MST,9244,90.90874393912019,1,Waste Rock,190,Komatsu,T282E,47,CAT,T282E,Idle,Waste Pile B,Waste Pile A,Pit 2,,Michael,Miller,Evening
2,6,2025-01-31,14:59:00,MST,4975,181.4181204793352,1,Tailings,382,CAT,6810,24,Liebherr,777D,Idle,Pit 2,Pit 1,Pit 1,,David,Brown,Morning
4,6,2025-01-10,16:58:00,MST,8364,50.033998257562715,3,D&E,988,Komatsu,777D,74,CAT,6810,Maintenance,Pit 1,Waste Pile A,Pit 2,,Sarah,Davis,Afternoon
1,10,2025-06-15,08:45:00,MST,4363,85.57237821892274,2,Copper Ore,835,CAT,777D,46,Liebherr,6810,Maintenance,Pit 1,Waste Pile A,Pit 1,,David,Brown,Morning
3,2,2025-06-06,07:20:00,MST,1596,99.99064799192614,1,Copper Ore,854,CAT,T282E,46,CAT,6810,Operating,Pit 2,Pit 1,Waste Pile A,,Jessica,Taylor,Morning
2,5,2025-06-30,13:15:00,MST,6031,80.38304703666695,2,Copper Ore,923,Komatsu,T282E,6,Liebherr,T282E,Maintenance,Pit 1,Pit 2,Pit 2,,David,Brown,Morning
1,10,2025-05-31,14:06:00,MST,9343,131.9641842834761,2,Waste Rock,915,Liebherr,6810,15,Komatsu,777D,Maintenance,Pit 1,Pit 1,Waste Pile B,,Ashley,Thomas,Morning
2,7,2025-01-16,03:47:00,MST,6066,144.68432970938537,1,D&E,541,Liebherr,T282E,51,Komatsu,777D,Operating,Pit 2,Waste Pile A,Waste Pile A,,Daniel,Anderson,Night
3,8,2025-05-18,01:03:00,MST,7866,75.68419492575933,1,Copper Ore,354,Liebherr,T282E,50,CAT,T282E,Operating,Waste Pile B,Pit 1,Pit 2,,Ashley,Thomas,Night
4,6,2025-02-15,20:02:00,MST,7844,108.42663787984634,1,Tailings,991,Komatsu,777D,30,Komatsu,T282E,Operating,Waste Pile A,Waste Pile B,Pit 2,,Jessica,Taylor,Afternoon
5,6,2025-06-20,23:32:00,MST,3374,152.96235336771178,2,Waste Rock,776,Liebherr,6810,67,Liebherr,777D,Idle,Waste Pile A,Pit 1,Waste Pile B,,Emily,Wilson,Night
5,6,2025-01-08,06:38:00,MST,4153,109.43165680903495,3,D&E,664,Komatsu,T282E,8,Komatsu,T282E,Operating,Pit 2,Pit 2,Pit 2,,Emily,Wilson,Morning
2,10,2025-02-15,12:37:00,MST,6080,127.82250744814385,2,D&E,623,CAT,6810,83,CAT,6810,Idle,Pit 1,Waste Pile A,Waste Pile A,,Sarah,Davis,Morning
5,9,2025-02-09,02:16:00,MST,6205,133.50377710403004,3,Waste Rock,516,CAT,777D,75,CAT,777D,Maintenance,Pit 1,Waste Pile B,Pit 1,,Robert,Moore,Night
1,8,2025-04-06,14:29:00,MST,9273,52.48909071468966,2,Tailings,484,Komatsu,6810,62,Liebherr,6810,Idle,Waste Pile B,Waste Pile B,Waste Pile A,,Daniel,Anderson,Morning
5,6,2025-03-24,21:31:00,MST,4608,103.57254175927329,3,D&E,484,CAT,T282E,87,Komatsu,777D,Operating,Waste Pile B,Pit 2,Waste Pile B,,Jessica,Taylor,Evening
3,6,2025-04-28,00:35:00,MST,6553,59.303069256557485,2,Copper Ore,128,CAT,777D,97,Liebherr,T282E,Operating,Pit 1,Waste Pile A,Pit 2,,Emily,Wilson,Night
3,9,2025-06-14,12:54:00,MST,4916,163.39594119402784,1,Waste Rock,321,Komatsu,T282E,35,Liebherr,T282E,Operating,Pit 2,Waste Pile A,Waste Pile B,,Maria,Williams,Morning
4,6,2025-01-09,12:56:00,MST,3074,120.3307638451632,1,D&E,113,CAT,777D,42,CAT,6810,Maintenance,Waste Pile A,Waste Pile B,Pit 2,,Robert,Moore,Morning
2,1,2025-01-26,22:37:00,MST,5071,80.02496054998265,2,Copper Ore,134,Komatsu,777D,73,CAT,T282E,Operating,Waste Pile B,Pit 2,Waste Pile B,,Daniel,Anderson,Evening
3,2,2025-05-09,14:52:00,MST,9238,179.5343105777875,2,Copper Ore,592,CAT,777D,46,Liebherr,T282E,Maintenance,Pit 2,Pit 1,Waste Pile B,,Robert,Moore,Morning
4,1,2025-01-28,22:18:00,MST,3648,53.277373368043115,3,D&E,217,Liebherr,6810,42,Liebherr,777D,Operating,Waste Pile A,Pit 1,Waste Pile B,,Daniel,Anderson,Evening
5,8,2025-02-06,00:06:00,MST,6811,64.94768898071307,3,D&E,532,Liebherr,777D,22,Liebherr,6810,Operating,Pit 1,Waste Pile A,Waste Pile A,,Jessica,Taylor,Night
4,5,2025-06-05,05:26:00,MST,1007,131.21510334093955,1,D&E,718,Liebherr,T282E,35,Komatsu,6810,Maintenance,Pit 2,Pit 1,Pit 2,,Maria,Williams,Night
5,3,2025-06-08,10:59:00,MST,8039,173.56677692099214,2,Waste Rock,994,Komatsu,777D,59,Liebherr,T282E,Operating,Pit 2,Pit 2,Pit 1,,Sarah,Davis,Morning
3,1,2025-04-07,04:12:00,MST,8517,124.51311585893487,1,Copper Ore,274,Liebherr,T282E,13,Komatsu,T282E,Maintenance,Waste Pile A,Pit 1,Pit 1,,Daniel,Anderson,Night
1,9,2025-01-19,09:30:00,MST,1211,161.16357531860803,1,Waste Rock,657,CAT,6810,48,Liebherr,T282E,Idle,Pit 1,Pit 2,Waste Pile B,,Sarah,Davis,Morning
2,5,2025-03-05,10:00:00,MST,7408,65.41101311991164,3,Tailings,482,CAT,777D,82,CAT,T282E,Idle,Waste Pile B,Waste Pile B,Pit 1,,Daniel,Anderson,Morning
1,2,2025-01-25,13:40:00,MST,4219,95.60706848296084,2,Waste Rock,899,CAT,777D,87,Komatsu,T282E,Idle,Waste Pile B,Pit 2,Waste Pile B,,David,Brown,Morning
1,5,2025-06-19,18:49:00,MST,6340,108.72968312501422,1,Waste Rock,277,CAT,T282E,100,CAT,T282E,Maintenance,Waste Pile B,Waste Pile A,Waste Pile A,,Maria,Williams,Afternoon
5,8,2025-06-07,16:04:00,MST,1850,174.25754470713312,2,Copper Ore,426,Komatsu,T282E,16,Liebherr,777D,Maintenance,Pit 1,Pit 1,Waste Pile B,,David,Brown,Afternoon
1,7,2025-03-30,10:27:00,MST,7707,134.26107109178162,3,Tailings,443,Liebherr,777D,39,CAT,T282E,Operating,Waste Pile A,Pit 1,Pit 2,,Maria,Williams,Morning
1,9,2025-06-30,06:39:00,MST,3519,198.10033153457718,2,Waste Rock,284,CAT,6810,70,Liebherr,6810,Operating,Pit 1,Waste Pile B,Waste Pile A,,Michael,Miller,Morning
4,2,2025-01-24,19:14:00,MST,4451,177.0757629792229,1,Waste Rock,323,CAT,777D,10,Komatsu,T282E,Idle,Waste Pile B,Waste Pile B,Waste Pile B,,Daniel,Anderson,Afternoon
5,8,2025-01-29,02:44:00,MST,2631,72.14350316118237,3,D&E,630,Liebherr,777D,46,Liebherr,6810,Maintenance,Waste Pile B,Pit 1,Pit 2,,Jessica,Taylor,Night
5,3,2025-02-22,10:29:00,MST,4628,179.13032964140174,3,D&E,355,Komatsu,777D,11,Liebherr,6810,Operating,Pit 1,Pit 2,Pit 1,,Ashley,Thomas,Morning
5,9,2025-03-13,10:51:00,MST,7888,180.4439227436098,2,Tailings,168,Komatsu,777D,50,Liebherr,777D,Maintenance,Pit 1,Waste Pile A,Pit 1,,Maria,Williams,Morning
3,5,2025-02-07,14:46:00,MST,2329,109.2266875907805,3,Copper Ore,798,Liebherr,6810,92,CAT,T282E,Idle,Pit 2,Pit 1,Pit 2,,David,Brown,Morning
2,3,2025-06-12,16:26:00,MST,6277,115.7471891675526,2,Tailings,846,Komatsu,6810,43,Komatsu,T282E,Maintenance,Pit 2,Waste Pile A,Pit 2,,Daniel,Anderson,Afternoon
5,2,2025-01-26,17:37:00,MST,8972,131.40192424661066,3,Tailings,544,Liebherr,6810,29,Liebherr,6810,Maintenance,Pit 1,Waste Pile B,Waste Pile A,,Michael,Miller,Afternoon
3,10,2025-05-25,02:32:00,MST,8052,191.342585676483,3,D&E,807,Komatsu,6810,37,Komatsu,T282E,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,David,Brown,Night
5,10,2025-01-31,02:43:00,MST,5466,180.46740990590243,1,Tailings,899,Liebherr,T282E,76,CAT,777D,Operating,Pit 2,Pit 2,Waste Pile A,,Emily,Wilson,Night
3,7,2025-01-16,10:55:00,MST,2516,193.3161458694727,3,Copper Ore,727,Liebherr,T282E,37,Komatsu,T282E,Maintenance,Waste Pile A,Pit 1,Waste Pile B,,Emily,Wilson,Morning
3,8,2025-06-24,02:11:00,MST,7257,158.1043373211952,3,Copper Ore,689,Liebherr,T282E,80,CAT,6810,Idle,Waste Pile A,Pit 1,Waste Pile B,,Robert,Moore,Night
4,8,2025-02-06,11:50:00,MST,6894,87.38321834208242,1,Waste Rock,103,CAT,T282E,65,Komatsu,777D,Maintenance,Pit 1,Waste Pile A,Pit 1,,David,Brown,Morning
3,3,2025-05-30,23:58:00,MST,9573,88.06055581626734,2,Waste Rock,600,Komatsu,T282E,1,Komatsu,777D,Operating,Pit 2,Waste Pile A,Waste Pile B,,David,Brown,Night
3,10,2025-04-19,18:51:00,MST,4911,137.79667104004858,2,D&E,763,Liebherr,T282E,6,Liebherr,777D,Idle,Waste Pile B,Pit 2,Waste Pile A,,Sarah,Davis,Afternoon
3,6,2025-04-21,12:33:00,MST,4005,195.93700304537438,2,Copper Ore,632,Liebherr,T282E,72,CAT,777D,Operating,Pit 1,Waste Pile A,Waste Pile B,,Robert,Moore,Morning
1,4,2025-03-07,10:59:00,MST,4882,86.09260874126815,1,Tailings,600,CAT,T282E,61,CAT,777D,Maintenance,Waste Pile A,Pit 1,Pit 2,,Ashley,Thomas,Morning
4,10,2025-06-15,21:43:00,MST,8426,141.5371409153966,2,Waste Rock,404,Liebherr,6810,71,Liebherr,6810,Idle,Waste Pile B,Waste Pile A,Pit 2,,Maria,Williams,Evening
2,3,2025-06-15,12:52:00,MST,9672,133.09870657748212,3,D&E,178,Komatsu,T282E,15,Komatsu,T282E,Maintenance,Waste Pile B,Pit 1,Waste Pile B,,Emily,Wilson,Morning
4,10,2025-05-08,19:29:00,MST,6242,51.40041430980814,1,Copper Ore,936,Komatsu,T282E,98,Komatsu,T282E,Idle,Waste Pile A,Waste Pile A,Pit 2,,Ben,Johnson,Afternoon
4,5,2025-05-05,19:36:00,MST,8016,77.35710869641431,2,D&E,263,CAT,777D,63,CAT,6810,Operating,Waste Pile B,Waste Pile B,Pit 1,,Jessica,Taylor,Afternoon
5,9,2025-05-22,05:19:00,MST,3346,152.4212391164794,2,Copper Ore,599,Liebherr,6810,73,Komatsu,T282E,Idle,Pit 1,Waste Pile A,Waste Pile B,,Ashley,Thomas,Night
5,8,2025-03-03,05:58:00,MST,2432,199.00293899817572,1,Tailings,631,Komatsu,6810,44,Liebherr,T282E,Maintenance,Pit 2,Waste Pile A,Pit 1,,Ashley,Thomas,Night
3,5,2025-06-18,02:35:00,MST,3533,197.87217879065963,3,Copper Ore,156,Liebherr,777D,83,CAT,777D,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,Michael,Miller,Night
2,8,2025-03-13,05:33:00,MST,5246,122.67420072206835,2,Copper Ore,876,Komatsu,777D,35,Komatsu,777D,Operating,Waste Pile A,Waste Pile B,Waste Pile B,,Daniel,Anderson,Night
4,5,2025-04-22,05:16:00,MST,5206,135.16922556081067,2,Waste Rock,260,CAT,777D,82,Liebherr,T282E,Operating,Waste Pile B,Waste Pile B,Pit 2,,Jessica,Taylor,Night
1,5,2025-01-15,17:54:00,MST,1464,100.52284388232908,3,D&E,127,Liebherr,6810,34,Komatsu,777D,Operating,Waste Pile B,Pit 2,Pit 2,,Ben,Johnson,Afternoon
5,1,2025-01-09,20:59:00,MST,6930,99.34824264064066,1,D&E,710,Komatsu,6810,79,Komatsu,6810,Idle,Pit 1,Waste Pile A,Pit 2,,Daniel,Anderson,Afternoon
4,10,2025-04-14,07:26:00,MST,6175,97.69468703142078,1,Copper Ore,624,Komatsu,777D,9,Komatsu,777D,Maintenance,Pit 2,Waste Pile A,Pit 2,,Maria,Williams,Morning
4,5,2025-04-04,18:55:00,MST,5189,68.54222045070001,3,Tailings,480,Komatsu,6810,26,Liebherr,T282E,Idle,Pit 2,Pit 1,Waste Pile A,,Michael,Miller,Afternoon
4,8,2025-02-05,11:03:00,MST,5270,107.61988539977261,3,D&E,840,CAT,T282E,14,CAT,6810,Maintenance,Waste Pile A,Pit 1,Pit 2,,Sarah,Davis,Morning
4,7,2025-05-12,19:22:00,MST,5360,168.4855597342929,3,D&E,941,CAT,777D,39,Komatsu,777D,Idle,Pit 1,Pit 2,Waste Pile B,,Robert,Moore,Afternoon
3,8,2025-03-29,15:52:00,MST,3829,132.70488726666576,1,Waste Rock,661,CAT,6810,60,Komatsu,T282E,Idle,Waste Pile A,Pit 2,Pit 2,,David,Brown,Afternoon
4,7,2025-04-25,12:36:00,MST,1378,107.30142790299791,2,Copper Ore,699,CAT,T282E,45,CAT,6810,Idle,Waste Pile B,Waste Pile A,Waste Pile A,,Ashley,Thomas,Morning
1,2,2025-03-21,22:10:00,MST,9694,144.68781428354202,2,Waste Rock,578,Liebherr,777D,78,Komatsu,T282E,Maintenance,Pit 2,Waste Pile A,Pit 2,,Ashley,Thomas,Evening
5,6,2025-01-25,21:52:00,MST,1230,160.3070497589619,3,Waste Rock,372,Liebherr,6810,80,CAT,777D,Maintenance,Pit 1,Waste Pile A,Waste Pile A,,Michael,Miller,Evening
4,7,2025-05-07,10:55:00,MST,3258,143.141544559316,3,Waste Rock,836,Liebherr,T282E,55,Komatsu,T282E,Idle,Waste Pile A,Waste Pile B,Waste Pile B,,Emily,Wilson,Morning
2,7,2025-04-02,16:31:00,MST,3927,160.47635417472216,2,Copper Ore,365,CAT,T282E,45,Liebherr,777D,Idle,Waste Pile B,Waste Pile B,Waste Pile B,,Jessica,Taylor,Afternoon
3,5,2025-01-11,07:25:00,MST,3983,52.72435728209988,1,Waste Rock,382,Komatsu,777D,42,Komatsu,6810,Idle,Waste Pile B,Waste Pile B,Waste Pile A,,Emily,Wilson,Morning
3,4,2025-05-20,04:50:00,MST,8142,102.78685257662642,2,Waste Rock,235,CAT,6810,66,Komatsu,T282E,Maintenance,Pit 2,Waste Pile A,Waste Pile A,,Ashley,Thomas,Night
1,9,2025-02-14,07:16:00,MST,9449,64.55616717498594,3,Waste Rock,991,Komatsu,6810,50,Liebherr,T282E,Maintenance,Waste Pile B,Waste Pile B,Waste Pile B,,Maria,Williams,Morning
5,6,2025-04-16,12:54:00,MST,2172,144.78940595207433,2,Copper Ore,226,Liebherr,6810,86,Liebherr,T282E,Idle,Pit 1,Pit 2,Pit 1,,Daniel,Anderson,Morning
1,10,2025-03-26,08:05:00,MST,8464,66.67781789937325,3,Waste Rock,745,CAT,T282E,23,CAT,T282E,Operating,Pit 2,Pit 1,Pit 2,,Michael,Miller,Morning
4,6,2025-06-15,11:31:00,MST,7816,97.18309325471606,2,Waste Rock,208,Liebherr,T282E,49,Komatsu,777D,Idle,Pit 1,Waste Pile A,Waste Pile B,,Robert,Moore,Morning
1,6,2025-05-22,14:33:00,MST,4558,98.3950981159172,1,Copper Ore,178,CAT,6810,69,Komatsu,T282E,Operating,Waste Pile A,Waste Pile A,Waste Pile A,,Sarah,Davis,Morning
4,8,2025-02-13,06:38:00,MST,7388,194.00943748711282,3,D&E,790,Komatsu,777D,59,Komatsu,777D,Operating,Pit 2,Pit 2,Pit 1,,Maria,Williams,Morning
4,9,2025-02-20,00:52:00,MST,9994,89.98204155272643,2,Tailings,638,Liebherr,T282E,97,CAT,T282E,Maintenance,Pit 2,Pit 1,Pit 1,,Ben,Johnson,Night
2,9,2025-04-22,14:03:00,MST,9380,87.84031729010962,1,Tailings,359,Komatsu,T282E,87,Liebherr,6810,Maintenance,Waste Pile A,Waste Pile A,Waste Pile B,,Jessica,Taylor,Morning
2,8,2025-01-21,10:31:00,MST,1958,158.0691231144549,1,D&E,954,Liebherr,6810,51,Komatsu,T282E,Maintenance,Waste Pile B,Pit 2,Pit 2,,Maria,Williams,Morning
2,4,2025-04-29,02:41:00,MST,7837,111.63024990371787,2,Tailings,283,Komatsu,T282E,94,CAT,6810,Operating,Pit 2,Waste Pile A,Waste Pile A,,Sarah,Davis,Night
4,5,2025-03-25,17:43:00,MST,6161,88.18707844509116,1,D&E,715,CAT,T282E,38,Komatsu,777D,Idle,Waste Pile A,Waste Pile A,Waste Pile B,,Jessica,Taylor,Afternoon
1,4,2025-06-10,00:02:00,MST,9584,78.33165710909687,1,Waste Rock,109,Komatsu,6810,50,Liebherr,T282E,Idle,Pit 1,Pit 1,Pit 1,,Daniel,Anderson,Night
5,2,2025-06-03,21:22:00,MST,8206,81.24203724858026,3,Waste Rock,747,CAT,777D,21,Komatsu,6810,Maintenance,Waste Pile B,Pit 1,Pit 1,ask Carl about this,Sarah,Davis,Evening
5,5,2025-04-30,13:17:00,MST,3259,186.79650942207627,1,D&E,309,Liebherr,777D,19,Komatsu,6810,Idle,Waste Pile B,Waste Pile A,Pit 2,,Ashley,Thomas,Morning
2,9,2025-04-16,23:39:00,MST,6729,101.62204601308848,2,Waste Rock,445,Liebherr,777D,90,CAT,6810,Operating,Waste Pile B,Pit 2,Pit 2,,Ben,Johnson,Night
5,8,2025-06-12,19:29:00,MST,5768,176.11878429701144,3,Waste Rock,728,Liebherr,T282E,12,CAT,T282E,Maintenance,Waste Pile A,Pit 2,Pit 1,,Jessica,Taylor,Afternoon
3,8,2025-01-12,18:30:00,MST,6162,117.31850370242378,1,Copper Ore,247,Komatsu,6810,41,CAT,T282E,Maintenance,Waste Pile B,Pit 1,Waste Pile B,,David,Brown,Afternoon
5,4,2025-03-17,02:38:00,MST,2123,84.8300882064162,2,Copper Ore,335,Liebherr,777D,9,Komatsu,6810,Maintenance,Waste Pile B,Pit 2,Waste Pile A,,Maria,Williams,Night
2,4,2025-05-04,11:22:00,MST,1208,101.82984258683575,1,Copper Ore,826,Liebherr,T282E,63,Komatsu,777D,Idle,Pit 2,Pit 2,Waste Pile A,,Daniel,Anderson,Morning
3,10,2025-04-08,16:39:00,MST,9944,55.97799116539331,2,D&E,765,CAT,777D,25,Liebherr,6810,Maintenance,Waste Pile A,Waste Pile B,Waste Pile B,,Ashley,Thomas,Afternoon
1,7,2025-01-01,06:56:00,MST,1180,128.8587422987347,2,Tailings,888,Komatsu,T282E,31,Komatsu,777D,Maintenance,Waste Pile A,Pit 1,Waste Pile B,,Sarah,Davis,Morning
5,7,2025-03-24,04:53:00,MST,2553,185.4343409682034,3,Waste Rock,770,Liebherr,T282E,69,CAT,777D,Idle,Waste Pile A,Waste Pile B,Waste Pile B,,David,Brown,Night
3,8,2025-01-25,01:23:00,MST,4979,88.82438093127891,3,D&E,187,Liebherr,6810,55,Liebherr,777D,Operating,Pit 2,Waste Pile B,Pit 2,,Emily,Wilson,Night
3,10,2025-06-01,16:57:00,MST,4238,125.34080401520052,2,Tailings,257,Komatsu,T282E,91,Liebherr,777D,Idle,Pit 1,Pit 2,Pit 1,,Robert,Moore,Afternoon
2,8,2025-03-04,13:17:00,MST,7772,95.14703251649485,2,D&E,327,Liebherr,777D,32,Komatsu,6810,Maintenance,Waste Pile A,Pit 2,Waste Pile A,,Ashley,Thomas,Morning
1,10,2025-01-28,20:57:00,MST,2231,83.0168416311204,1,Copper Ore,155,Liebherr,T282E,4,Liebherr,6810,Idle,Waste Pile B,Waste Pile A,Waste Pile A,,Emily,Wilson,Afternoon
3,2,2025-04-13,02:12:00,MST,4668,157.46300888928042,3,D&E,321,Komatsu,6810,4,Liebherr,T282E,Idle,Pit 2,Pit 1,Waste Pile B,,Maria,Williams,Night
2,7,2025-05-23,15:30:00,MST,1574,111.16093984638576,3,Copper Ore,550,Komatsu,T282E,55,CAT,T282E,Maintenance,Waste Pile A,Pit 1,Pit 1,,Maria,Williams,Afternoon
1,4,2025-01-06,04:24:00,MST,2012,199.977453117207,1,Tailings,357,Liebherr,777D,83,Liebherr,T282E,Operating,Pit 2,Pit 1,Pit 2,,Ben,Johnson,Night
2,2,2025-01-25,14:04:00,MST,6708,139.3690927451262,3,Waste Rock,135,Komatsu,6810,40,CAT,777D,Operating,Waste Pile B,Waste Pile B,Pit 1,,Ben,Johnson,Morning
3,5,2025-02-26,03:35:00,MST,8635,91.14924699568354,1,Copper Ore,560,Komatsu,777D,78,CAT,6810,Idle,Pit 1,Pit 2,Pit 2,,Daniel,Anderson,Night
2,10,2025-02-07,11:39:00,MST,8420,66.53737780639446,3,Tailings,208,Liebherr,777D,5,CAT,6810,Idle,Pit 1,Pit 1,Pit 2,,Emily,Wilson,Morning
3,3,2025-05-21,07:22:00,MST,5032,176.81775563299482,2,Copper Ore,855,Liebherr,777D,95,CAT,777D,Maintenance,Pit 2,Waste Pile B,Pit 1,,Maria,Williams,Morning
3,5,2025-05-18,10:31:00,MST,7550,73.1008465341517,2,D&E,978,CAT,777D,39,Liebherr,777D,Maintenance,Pit 2,Pit 2,Pit 2,,Ben,Johnson,Morning
5,4,2025-02-19,10:04:00,MST,9527,87.60021902936015,3,D&E,388,Komatsu,777D,75,Komatsu,6810,Idle,Pit 1,Waste Pile B,Waste Pile A,,Sarah,Davis,Morning
5,7,2025-05-27,13:21:00,MST,6214,89.96464867677523,3,Waste Rock,828,Liebherr,6810,18,Liebherr,T282E,Idle,Waste Pile B,Pit 1,Waste Pile B,,Jessica,Taylor,Morning
2,4,2025-06-16,07:22:00,MST,5551,110.37710318067914,1,D&E,354,CAT,T282E,90,Komatsu,T282E,Operating,Pit 2,Waste Pile B,Pit 1,,Emily,Wilson,Morning
4,7,2025-03-15,02:33:00,MST,1528,100.22252570069253,1,Waste Rock,280,CAT,T282E,39,CAT,6810,Operating,Pit 1,Pit 1,Pit 2,,Ashley,Thomas,Night
3,4,2025-04-24,21:00:00,MST,1394,82.0468325847611,1,Copper Ore,280,Liebherr,T282E,91,Komatsu,T282E,Idle,Waste Pile A,Waste Pile B,Waste Pile B,,Emily,Wilson,Evening
4,6,2025-06-24,23:59:00,MST,3946,103.51394658686272,2,Tailings,696,Komatsu,777D,14,CAT,777D,Idle,Waste Pile B,Pit 1,Waste Pile B,,David,Brown,Night
2,10,2025-01-20,01:02:00,MST,4274,182.7086738214248,3,Tailings,468,Liebherr,777D,32,Komatsu,6810,Maintenance,Waste Pile A,Pit 2,Pit 1,,David,Brown,Night
2,4,2025-03-19,15:50:00,MST,7309,122.07401397611623,2,Tailings,728,Liebherr,6810,31,Komatsu,777D,Maintenance,Waste Pile B,Waste Pile B,Pit 2,,Emily,Wilson,Afternoon
4,2,2025-06-30,01:07:00,MST,1212,114.77021429531621,1,Tailings,405,Komatsu,T282E,11,Liebherr,6810,Maintenance,Pit 1,Waste Pile A,Waste Pile B,,Michael,Miller,Night
5,3,2025-04-05,03:23:00,MST,8618,123.9231746027239,2,Tailings,492,CAT,6810,34,CAT,T282E,Operating,Waste Pile B,Waste Pile B,Pit 2,,Ashley,Thomas,Night
5,10,2025-05-23,20:22:00,MST,4668,98.11280224982946,3,D&E,510,Komatsu,6810,6,Komatsu,6810,Idle,Pit 2,Waste Pile B,Waste Pile A,,Daniel,Anderson,Afternoon
2,3,2025-04-30,02:45:00,MST,4879,66.68460348730933,2,D&E,817,Liebherr,6810,78,Komatsu,777D,Maintenance,Waste Pile A,Pit 2,Waste Pile A,,Ashley,Thomas,Night
4,10,2025-03-21,17:08:00,MST,1470,117.29597030310153,1,D&E,279,Komatsu,6810,37,Liebherr,777D,Operating,Pit 1,Waste Pile A,Pit 2,,Maria,Williams,Afternoon
5,10,2025-05-20,02:06:00,MST,2614,70.81362233292019,3,Tailings,368,Liebherr,777D,77,Liebherr,T282E,Operating,Pit 2,Waste Pile A,Waste Pile A,,Daniel,Anderson,Night
3,2,2025-03-06,07:46:00,MST,1326,55.849143909392964,1,Tailings,482,CAT,T282E,91,Liebherr,6810,Maintenance,Pit 1,Waste Pile A,Pit 1,vent is off,Robert,Moore,Morning
3,6,2025-03-18,15:44:00,MST,4602,167.13320135015135,2,D&E,690,CAT,777D,20,CAT,6810,Idle,Pit 2,Waste Pile A,Pit 1,,Daniel,Anderson,Afternoon
1,1,2025-02-08,23:35:00,MST,1175,106.00837393923163,3,Copper Ore,696,CAT,6810,90,CAT,777D,Operating,Waste Pile A,Waste Pile A,Waste Pile A,,Robert,Moore,Night
5,9,2025-04-06,02:53:00,MST,8633,60.2627430086749,1,D&E,751,Liebherr,T282E,41,CAT,6810,Idle,Pit 2,Pit 2,Waste Pile B,,David,Brown,Night
4,3,2025-06-28,11:24:00,MST,6262,85.11746706509743,1,D&E,334,Liebherr,6810,30,Liebherr,T282E,Idle,Waste Pile A,Pit 1,Pit 1,,Michael,Miller,Morning
3,10,2025-06-26,13:36:00,MST,2613,72.23779461322793,3,Copper Ore,715,Liebherr,6810,57,CAT,T282E,Maintenance,Waste Pile B,Waste Pile B,Pit 2,,Ashley,Thomas,Morning
1,10,2025-04-09,09:39:00,MST,1127,168.84277726077272,1,Waste Rock,982,Liebherr,777D,100,Liebherr,T282E,Idle,Waste Pile A,Waste Pile A,Pit 1,,Robert,Moore,Morning
4,5,2025-05-29,00:00:00,MST,1581,81.46995385067694,3,Copper Ore,109,Liebherr,6810,84,CAT,T282E,Idle,Waste Pile B,Pit 1,Waste Pile B,,Jessica,Taylor,Night
2,5,2025-03-30,06:45:00,MST,5202,165.2909421840088,3,Copper Ore,591,Liebherr,777D,31,Komatsu,777D,Maintenance,Waste Pile A,Waste Pile A,Waste Pile A,,Jessica,Taylor,Morning
4,8,2025-01-26,15:27:00,MST,2046,97.80111910271089,2,D&E,310,CAT,6810,96,Liebherr,6810,Maintenance,Pit 2,Pit 1,Waste Pile B,,Ben,Johnson,Afternoon
2,10,2025-03-10,23:48:00,MST,4353,164.71354951993305,1,Waste Rock,607,Komatsu,777D,9,CAT,6810,Idle,Waste Pile A,Pit 1,Pit 2,,Michael,Miller,Night
4,10,2025-03-24,03:40:00,MST,3968,118.37937285891135,1,Waste Rock,601,CAT,777D,3,Komatsu,777D,Idle,Waste Pile B,Pit 1,Waste Pile A,,Robert,Moore,Night
